['%OpenBCI Raw EEG Data']
['%']
['%Sample Rate = 250.0 Hz']
['%First Column = SampleIndex']
['%Last Column = Timestamp ']
['%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data']
231, 187500.00, 50263.11, 26401.63, 27084.03, 6279.07, 152.71, 16153.23, -18529.19, 0.000, 0.000, 0.000, 19:25:50.650
232, 187500.00, 50481.23, 25979.90, 26576.38, 6620.16, 473.72, 16316.46, -16264.04, 0.000, 0.000, 0.000, 19:25:50.650
233, 187500.00, 50471.33, 23335.31, 25679.96, 5423.87, 890.63, 15471.34, -13549.38, 0.000, 0.000, 0.000, 19:25:50.650
234, 187500.00, 50719.82, 21595.92, 24767.14, 4150.63, 1774.13, 14255.34, -11242.64, 0.000, 0.000, 0.000, 19:25:50.650
235, 187500.00, 51193.34, 20894.88, 23892.58, 3476.84, 3508.69, 14025.34, -9322.73, 0.000, 0.000, 0.000, 19:25:50.650
236, 187500.00, 51156.82, 18932.37, 23007.52, 3424.04, 5698.04, 14835.43, -8043.92, 0.000, 0.000, 0.000, 19:25:50.650
237, 187500.00, 50270.05, 15897.14, 20311.97, 3424.96, 7202.22, 15826.82, -7658.47, 0.000, 0.000, 0.000, 19:25:50.650
238, 187500.00, 49451.36, 13612.97, 12175.84, 3472.63, 9270.36, 16739.27, -7456.90, 0.030, 0.030, 0.978, 19:25:50.651
239, 187500.00, 50013.68, 14130.30, 2252.74, 3987.64, 12476.50, 17350.18, -8701.78, 0.000, 0.000, 0.000, 19:25:50.651
240, 187500.00, 50940.12, 17763.09, -3881.63, 6212.35, 11898.24, 15309.25, -14202.41, 0.000, 0.000, 0.000, 19:25:50.651
241, 187500.00, 50929.41, 19848.86, -9461.90, 9339.81, -7714.68, 13239.25, -16713.54, 0.000, 0.000, 0.000, 19:25:50.651
242, 187500.00, 49449.90, 19883.35, -11584.44, 9607.99, -29939.91, 14634.67, -12743.49, 0.000, 0.000, 0.000, 19:25:50.651
243, 187500.00, 45475.61, 17331.90, -11023.01, 5219.98, -36429.90, 17265.45, -2157.21, 0.000, 0.000, 0.000, 19:25:50.651
244, 187500.00, 39669.85, 13958.46, -7491.79, 1561.45, -27220.45, 16766.29, 5879.27, 0.000, 0.000, 0.000, 19:25:50.651
245, 187500.00, 36215.61, 16399.63, -490.78, 5713.20, -12076.56, 12580.59, -2477.24, 0.000, 0.000, 0.000, 19:25:50.651
246, 187500.00, 34586.24, 18552.48, 4406.67, 7262.80, -1418.91, 8890.12, -12838.10, 0.000, 0.000, 0.000, 19:25:50.652
247, 187500.00, 30990.63, 14196.24, 3715.96, 5227.74, 3029.76, 11424.27, -12191.54, 0.000, 0.000, 0.000, 19:25:50.652
248, 187500.00, 24662.31, 5769.30, 193.54, 708.82, 10425.10, 20956.99, -1371.70, 0.064, -0.002, 0.968, 19:25:50.652
249, 187500.00, 22599.76, 3925.28, 3575.03, 1315.38, 17702.71, 28653.33, 7573.64, 0.000, 0.000, 0.000, 19:25:50.652
250, 187500.00, 31774.10, 10309.18, 15967.26, 8659.89, 9538.14, 20144.71, -799.83, 0.000, 0.000, 0.000, 19:25:50.652
251, 187500.00, 36605.29, 12557.01, 20446.93, 14349.17, -20.43, 10189.31, -11992.51, 0.000, 0.000, 0.000, 19:25:50.652
252, 187500.00, 29853.08, 5927.48, 13344.57, 13924.71, 737.52, 10783.35, -12447.60, 0.000, 0.000, 0.000, 19:25:50.652
253, 187500.00, 17874.20, -5400.65, 38.29, 10543.83, 8908.82, 18994.71, -2900.79, 0.000, 0.000, 0.000, 19:25:50.653
254, 187500.00, 14442.98, -8754.15, -2272.43, 7789.14, 15497.45, 25587.05, 4846.82, 0.000, 0.000, 0.000, 19:25:50.653
255, 187500.00, 28058.84, 11732.90, 15877.02, 105.75, 8020.43, 17779.16, -2828.70, 0.000, 0.000, 0.000, 19:25:50.653
0, 187500.00, 37275.24, 24928.03, 27631.83, -9119.42, -1199.15, 8169.63, -13593.06, 0.000, 0.000, 0.000, 19:25:50.653
1, 187500.00, 35633.04, 24670.16, 27644.05, -11804.38, -3845.46, 5277.87, -17785.19, 0.000, 0.000, 0.000, 19:25:50.653
2, 184367.86, 25352.11, 16751.02, 23587.10, -10024.09, -2110.94, 6884.78, -16125.13, 0.054, 0.000, 0.972, 19:25:50.653
3, 134993.20, 21408.59, 15092.25, 21730.10, -8877.75, -993.49, 7880.40, -13537.02, 0.000, 0.000, 0.000, 19:25:50.653
4, 109158.85, 36942.14, 32700.49, 26481.09, -18837.96, -10748.75, -2262.98, -23610.77, 0.000, 0.000, 0.000, 19:25:50.653
5, 89637.17, 40069.30, 37001.39, 26728.77, -30310.73, -21982.92, -13936.69, -36708.31, 0.000, 0.000, 0.000, 19:25:50.654
6, 63349.69, 25161.78, 22085.38, 18364.39, -32724.79, -24345.61, -16520.98, -39605.50, 0.000, 0.000, 0.000, 19:25:50.654
